time,resultDescription
2025-06-25T13:40:52.5016767Z,"2025-06-25 13:40:52,500 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T14:23:32.0667566Z,"2025-06-25 14:23:32,026 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T14:48:57.4522214Z,"2025-06-25 14:48:57,435 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T14:49:31.5626655Z,"2025-06-25 14:49:31,558 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T15:22:56.8187578Z,"2025-06-25 15:22:56,762 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T15:31:35.0165139Z,"2025-06-25 15:31:35,008 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T15:39:44.6521636Z,"2025-06-25 15:39:44,651 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T15:43:08.2890982Z,"2025-06-25 15:43:08,282 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-25T16:10:17.8834113Z,"2025-06-25 16:10:17,800 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-25T16:10:28.1346014Z,"2025-06-25 16:10:28,122 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T17:10:23.0367401Z,"2025-06-25 17:10:22,948 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-25T17:24:30.9394239Z,"2025-06-25 17:24:30,932 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T06:04:40.0711593Z,"2025-06-26 06:04:40,055 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T06:04:45.9554191Z,"2025-06-26 06:04:45,954 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T06:14:37.254304Z,"2025-06-26 06:14:37,254 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-26T06:15:44.0488921Z,"2025-06-26 06:15:44,048 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T06:17:17.0405953Z,"2025-06-26 06:17:17,012 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T06:52:04.1641243Z,"2025-06-26 06:52:04,095 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T06:53:43.1510331Z,"2025-06-26 06:53:43,150 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T06:56:19.0475195Z,"2025-06-26 06:56:19,047 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T07:04:35.4421801Z,"2025-06-26 07:04:35,441 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-26T07:40:11.9756623Z,"2025-06-26 07:40:11,921 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T07:45:32.5486898Z,"2025-06-26 07:45:32,548 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T07:46:27.1533854Z,"2025-06-26 07:46:27,153 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-26T07:47:33.5986814Z,"2025-06-26 07:47:33,598 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T07:53:24.1570368Z,"2025-06-26 07:53:24,154 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T07:57:08.7914436Z,"2025-06-26 07:57:08,790 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T07:58:39.0239893Z,"2025-06-26 07:58:39,023 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T08:11:40.4348924Z,"2025-06-26 08:11:40,429 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:12:40.187274Z,"2025-06-26 08:12:40,182 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:15:56.961562Z,"2025-06-26 08:15:56,954 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:19:21.6244403Z,"2025-06-26 08:19:21,589 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:34:00.7910386Z,"2025-06-26 08:34:00,790 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-26T08:35:27.0322619Z,"2025-06-26 08:35:27,032 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:35:47.9735783Z,"2025-06-26 08:35:47,973 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:39:42.0527404Z,"2025-06-26 08:39:41,999 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:50:06.0310472Z,"2025-06-26 08:50:06,030 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:50:48.3796036Z,"2025-06-26 08:50:48,379 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T08:53:09.3538246Z,"2025-06-26 08:53:09,353 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T09:14:04.7816785Z,"2025-06-26 09:14:04,755 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T09:14:57.4199923Z,"2025-06-26 09:14:57,413 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T09:24:14.6851818Z,"2025-06-26 09:24:14,685 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T09:24:15.550008Z,"2025-06-26 09:24:15,549 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T09:24:30.5301466Z,"2025-06-26 09:24:30,530 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T09:25:56.4470608Z,"2025-06-26 09:25:56,446 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T09:31:02.2071655Z,"2025-06-26 09:31:02,206 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T09:55:44.3174442Z,"2025-06-26 09:55:44,270 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T09:56:01.0421634Z,"2025-06-26 09:56:01,040 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T09:56:28.520148Z,"2025-06-26 09:56:28,513 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T09:56:34.1454804Z,"2025-06-26 09:56:34,145 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T10:00:39.5281775Z,"2025-06-26 10:00:39,527 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T10:01:15.1391629Z,"2025-06-26 10:01:15,131 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T10:01:25.1264238Z,"2025-06-26 10:01:25,122 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T10:01:43.6191241Z,"2025-06-26 10:01:43,616 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T10:16:24.0354951Z,"2025-06-26 10:16:24,018 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T10:17:13.4226179Z,"2025-06-26 10:17:13,422 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T10:28:01.6210233Z,"2025-06-26 10:28:01,589 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T10:30:09.0815848Z,"2025-06-26 10:30:09,081 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T10:32:19.3530873Z,"2025-06-26 10:32:19,352 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T11:23:17.7590275Z,"2025-06-26 11:23:17,675 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-26T12:08:15.9200651Z,"2025-06-26 12:08:15,853 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T12:09:41.3379785Z,"2025-06-26 12:09:41,335 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T12:21:36.8008175Z,"2025-06-26 12:21:36,791 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-26T12:35:15.5653914Z,"2025-06-26 12:35:15,562 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T12:35:32.2148065Z,"2025-06-26 12:35:32,209 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T12:51:05.2110146Z,"2025-06-26 12:51:05,210 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T12:52:47.8566373Z,"2025-06-26 12:52:47,856 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T12:53:44.6293853Z,"2025-06-26 12:53:44,620 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T12:55:38.585947Z,"2025-06-26 12:55:38,574 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T12:56:33.1872789Z,"2025-06-26 12:56:33,182 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-26T12:56:53.4886462Z,"2025-06-26 12:56:53,484 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T12:59:49.9022345Z,"2025-06-26 12:59:49,902 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-06-26T13:25:03.0360722Z,"2025-06-26 13:25:02,978 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T13:33:29.3135545Z,"2025-06-26 13:33:29,296 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T14:02:57.4101845Z,"2025-06-26 14:02:57,389 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-26T14:08:53.9963923Z,"2025-06-26 14:08:53,996 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-26T14:17:00.3194962Z,"2025-06-26 14:17:00,308 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-26T14:29:39.6113267Z,"2025-06-26 14:29:39,571 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-27T05:56:10.2906453Z,"2025-06-27 05:56:10,265 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T06:11:30.1695913Z,"2025-06-27 06:11:30,169 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-27T06:34:25.1816284Z,"2025-06-27 06:34:25,181 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T06:36:06.5500519Z,"2025-06-27 06:36:06,549 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T06:37:21.8657896Z,"2025-06-27 06:37:21,860 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T06:38:04.1820511Z,"2025-06-27 06:38:04,179 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T06:54:33.2396072Z,"2025-06-27 06:54:33,239 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T06:55:26.5358514Z,"2025-06-27 06:55:26,535 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T07:10:57.7143238Z,"2025-06-27 07:10:57,678 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T07:16:06.2822017Z,"2025-06-27 07:16:06,282 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T07:17:34.219983Z,"2025-06-27 07:17:34,209 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T07:17:58.6470688Z,"2025-06-27 07:17:58,646 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T07:20:17.730644Z,"2025-06-27 07:20:17,729 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T07:22:34.7291676Z,"2025-06-27 07:22:34,728 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T07:23:19.0815787Z,"2025-06-27 07:23:19,072 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T07:23:39.528778Z,"2025-06-27 07:23:39,528 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-27T07:25:15.0448021Z,"2025-06-27 07:25:15,044 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T07:45:31.2711741Z,"2025-06-27 07:45:31,236 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T08:19:15.2157663Z,"2025-06-27 08:19:15,141 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T08:21:24.4280031Z,"2025-06-27 08:21:24,418 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-27T08:24:48.2108106Z,"2025-06-27 08:24:48,209 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-27T08:44:20.2625115Z,"2025-06-27 08:44:20,214 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T08:45:41.1495144Z,"2025-06-27 08:45:41,141 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T08:54:31.2902267Z,"2025-06-27 08:54:31,274 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T08:58:03.3614718Z,"2025-06-27 08:58:03,361 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T08:59:14.7994141Z,"2025-06-27 08:59:14,798 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T09:02:00.0718351Z,"2025-06-27 09:02:00,071 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T09:05:25.7068096Z,"2025-06-27 09:05:25,706 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T09:05:59.435158Z,"2025-06-27 09:05:59,435 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T09:06:41.4703609Z,"2025-06-27 09:06:41,469 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T09:07:53.7913962Z,"2025-06-27 09:07:53,791 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T09:08:12.7701782Z,"2025-06-27 09:08:12,770 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-27T09:08:29.0079189Z,"2025-06-27 09:08:28,998 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T09:09:17.002881Z,"2025-06-27 09:09:17,002 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-27T09:09:33.1631874Z,"2025-06-27 09:09:33,155 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T09:17:59.0379013Z,"2025-06-27 09:17:59,005 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T09:24:50.350298Z,"2025-06-27 09:24:50,340 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T09:25:37.9187063Z,"2025-06-27 09:25:37,918 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T09:43:45.7642854Z,"2025-06-27 09:43:45,753 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T09:44:43.6202458Z,"2025-06-27 09:44:43,617 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-27T10:32:33.8416003Z,"2025-06-27 10:32:33,807 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T10:35:15.8003757Z,"2025-06-27 10:35:15,800 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T10:44:52.1289258Z,"2025-06-27 10:44:52,128 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T10:45:28.7431096Z,"2025-06-27 10:45:28,743 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T10:54:56.6929791Z,"2025-06-27 10:54:56,692 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T10:56:03.7838434Z,"2025-06-27 10:56:03,783 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T11:05:15.3346457Z,"2025-06-27 11:05:15,324 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T11:09:29.069906Z,"2025-06-27 11:09:27,327 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T11:21:20.6900706Z,"2025-06-27 11:21:20,661 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T11:23:01.9929621Z,"2025-06-27 11:23:01,991 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T11:55:53.5895671Z,"2025-06-27 11:55:53,551 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T11:56:28.3701025Z,"2025-06-27 11:56:28,369 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T12:00:01.3642281Z,"2025-06-27 12:00:01,363 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T12:14:56.3997264Z,"2025-06-27 12:14:56,363 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T12:23:21.1305642Z,"2025-06-27 12:23:21,090 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-27T13:00:29.0115842Z,"2025-06-27 13:00:28,925 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-27T13:04:35.4726232Z,"2025-06-27 13:04:35,453 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-28T20:54:48.0394204Z,"2025-06-28 20:54:48,029 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-29T19:13:14.3375163Z,"2025-06-29 19:13:14,337 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-29T19:14:07.9085886Z,"2025-06-29 19:14:07,908 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-06-29T19:14:42.7111773Z,"2025-06-29 19:14:42,710 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-06-30T05:41:15.5310191Z,"2025-06-30 05:41:15,519 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T05:42:42.5970527Z,"2025-06-30 05:42:42,596 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T05:43:33.9907678Z,"2025-06-30 05:43:33,988 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T06:00:45.6307133Z,"2025-06-30 06:00:45,616 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T06:05:14.1759548Z,"2025-06-30 06:05:14,175 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T06:05:14.3129638Z,"2025-06-30 06:05:14,312 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T06:06:17.2363791Z,"2025-06-30 06:06:17,233 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T06:13:34.1238508Z,"2025-06-30 06:13:34,120 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T06:35:04.8263856Z,"2025-06-30 06:35:04,767 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T06:37:47.7033251Z,"2025-06-30 06:37:47,702 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T06:41:28.0370853Z,"2025-06-30 06:41:28,028 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
