"TimeGenerated [UTC]",ResultDescription
"11/15/2025, 8:57:24.554 AM","2025-11-15 08:57:24,530 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/15/2025, 8:57:48.373 AM","2025-11-15 08:57:48,373 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/15/2025, 8:58:10.324 AM","2025-11-15 08:58:10,323 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/15/2025, 8:58:56.541 AM","2025-11-15 08:58:56,540 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/15/2025, 9:28:41.831 AM","2025-11-15 09:28:41,831 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/15/2025, 10:37:03.328 AM","2025-11-15 10:37:03,328 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/15/2025, 1:16:27.350 PM","2025-11-15 13:16:27,349 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 6:44:04.167 AM","2025-11-04 06:44:04,156 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 7:16:30.764 AM","2025-11-04 07:16:30,763 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 7:33:58.605 AM","2025-11-04 07:33:58,604 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 7:42:30.433 AM","2025-11-04 07:42:30,433 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 1:11:08.795 PM","2025-11-04 13:11:08,790 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 1:16:45.818 PM","2025-11-04 13:16:45,818 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 1:17:18.228 PM","2025-11-04 13:17:18,228 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 1:27:23.983 PM","2025-11-04 13:27:23,983 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 9:51:04.756 AM","2025-11-04 09:51:04,755 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 10:05:13.303 AM","2025-11-04 10:05:13,302 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 10:06:31.016 AM","2025-11-04 10:06:31,016 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 10:31:26.812 AM","2025-11-04 10:31:26,810 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 10:38:36.729 AM","2025-11-04 10:38:36,728 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 10:40:23.551 AM","2025-11-04 10:40:23,550 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 10:42:12.776 AM","2025-11-04 10:42:12,773 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 11:08:48.836 AM","2025-11-04 11:08:48,835 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 11:10:33.040 AM","2025-11-04 11:10:33,039 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 11:12:51.290 AM","2025-11-04 11:12:51,289 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 11:27:49.098 AM","2025-11-04 11:27:49,098 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 11:47:01.436 AM","2025-11-04 11:47:01,436 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 11:47:03.151 AM","2025-11-04 11:47:03,150 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 11:48:24.117 AM","2025-11-04 11:48:24,117 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 11:49:47.339 AM","2025-11-04 11:49:47,339 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 2:28:17.602 PM","2025-11-04 14:28:17,602 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 2:52:32.115 PM","2025-11-04 14:52:32,114 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 5:09:48.380 PM","2025-11-04 17:09:48,379 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 5:11:16.244 PM","2025-11-04 17:11:16,244 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 4:07:21.704 PM","2025-11-04 16:07:21,700 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 11:52:55.199 AM","2025-11-04 11:52:55,199 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 12:04:50.363 PM","2025-11-04 12:04:50,363 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/4/2025, 12:35:54.985 PM","2025-11-04 12:35:54,985 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/4/2025, 1:42:35.397 PM","2025-11-04 13:42:35,397 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 7:23:46.459 AM","2025-11-27 07:23:46,459 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 7:25:01.566 AM","2025-11-27 07:25:01,566 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 7:25:47.230 AM","2025-11-27 07:25:47,230 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 7:26:07.545 AM","2025-11-27 07:26:07,545 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 7:27:34.073 AM","2025-11-27 07:27:34,073 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 8:15:31.446 AM","2025-11-27 08:15:31,445 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 10:18:17.890 AM","2025-11-27 10:18:17,890 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 10:24:40.982 AM","2025-11-27 10:24:40,980 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 2:47:48.279 PM","2025-11-27 14:47:48,279 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 7:54:21.527 AM","2025-11-27 07:54:21,527 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 8:00:47.662 AM","2025-11-27 08:00:47,661 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 2:14:40.623 PM","2025-11-27 14:14:40,623 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 8:16:32.784 AM","2025-11-27 08:16:32,784 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 8:36:38.700 AM","2025-11-27 08:36:38,700 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 9:43:55.824 AM","2025-11-27 09:43:55,824 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 9:46:52.899 AM","2025-11-27 09:46:52,899 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 12:03:57.666 PM","2025-11-27 12:03:57,665 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 1:30:18.662 PM","2025-11-27 13:30:18,660 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 2:04:33.280 PM","2025-11-27 14:04:33,280 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 3:39:29.465 PM","2025-11-27 15:39:29,461 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 3:48:57.397 PM","2025-11-27 15:48:57,396 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 4:18:54.823 PM","2025-11-27 16:18:54,823 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 4:19:12.942 PM","2025-11-27 16:19:12,941 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 7:50:42.096 AM","2025-11-27 07:50:42,096 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 9:00:02.038 AM","2025-11-27 09:00:02,037 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 9:00:41.439 AM","2025-11-27 09:00:41,437 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 9:44:04.943 AM","2025-11-27 09:44:04,943 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 12:31:03.691 PM","2025-11-27 12:31:03,690 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 12:32:19.279 PM","2025-11-27 12:32:19,278 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 12:32:52.360 PM","2025-11-27 12:32:52,360 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
"11/27/2025, 12:33:28.760 PM","2025-11-27 12:33:28,760 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 3:19:09.104 PM","2025-11-27 15:19:09,104 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 3:20:31.971 PM","2025-11-27 15:20:31,971 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 3:56:26.763 PM","2025-11-27 15:56:26,762 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
"11/27/2025, 4:38:21.052 PM","2025-11-27 16:38:21,051 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
