time,resultDescription
2025-07-02T16:26:04.9873589Z,"2025-07-02 16:26:04,935 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-02T16:28:40.0709804Z,"2025-07-02 16:28:40,030 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-02T16:50:16.6864261Z,"2025-07-02 16:50:16,660 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-02T17:02:55.6299128Z,"2025-07-02 17:02:55,629 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-02T17:03:14.7629528Z,"2025-07-02 17:03:14,752 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T06:27:00.794342Z,"2025-07-03 06:27:00,774 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T06:31:52.1462199Z,"2025-07-03 06:31:52,146 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T06:35:20.2053572Z,"2025-07-03 06:35:20,205 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T06:36:46.0882468Z,"2025-07-03 06:36:46,087 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T07:09:51.4916177Z,"2025-07-03 07:09:51,463 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T07:13:04.1838948Z,"2025-07-03 07:13:04,147 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T07:59:48.1880528Z,"2025-07-03 07:59:48,114 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T08:00:43.4527873Z,"2025-07-03 08:00:43,452 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:01:20.4015692Z,"2025-07-03 08:01:20,399 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T08:20:43.3950999Z,"2025-07-03 08:20:43,363 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:28:22.3117867Z,"2025-07-03 08:28:22,233 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:30:26.3609126Z,"2025-07-03 08:30:26,359 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:31:15.4400385Z,"2025-07-03 08:31:15,433 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T08:31:58.4883275Z,"2025-07-03 08:31:58,488 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:34:36.1383637Z,"2025-07-03 08:34:36,137 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T08:35:24.9526742Z,"2025-07-03 08:35:24,952 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:35:44.338136Z,"2025-07-03 08:35:44,333 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T08:37:13.7873143Z,"2025-07-03 08:37:13,757 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:38:42.4116584Z,"2025-07-03 08:38:42,408 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T08:41:23.3956575Z,"2025-07-03 08:41:23,394 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T08:47:12.5409012Z,"2025-07-03 08:47:12,538 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T08:48:26.1808507Z,"2025-07-03 08:48:26,180 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T08:48:27.8781637Z,"2025-07-03 08:48:27,877 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:48:58.5787218Z,"2025-07-03 08:48:58,574 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T08:50:29.2405998Z,"2025-07-03 08:50:29,238 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T08:58:53.5022455Z,"2025-07-03 08:58:53,499 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:00:44.5561178Z,"2025-07-03 09:00:44,548 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T09:00:49.7304995Z,"2025-07-03 09:00:49,723 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T09:01:18.1333894Z,"2025-07-03 09:01:18,133 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T09:24:20.9734064Z,"2025-07-03 09:24:20,953 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:26:27.9557237Z,"2025-07-03 09:26:27,952 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:32:14.5730797Z,"2025-07-03 09:32:14,570 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:34:53.5602905Z,"2025-07-03 09:34:53,552 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:36:47.0415728Z,"2025-07-03 09:36:47,034 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T09:37:54.0374828Z,"2025-07-03 09:37:54,036 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:40:24.8688298Z,"2025-07-03 09:40:24,859 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:42:45.4457545Z,"2025-07-03 09:42:45,436 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T09:45:00.9049506Z,"2025-07-03 09:45:00,897 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T09:49:34.628804Z,"2025-07-03 09:49:34,623 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:53:27.7068113Z,"2025-07-03 09:53:27,699 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:54:15.1089188Z,"2025-07-03 09:54:15,108 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T09:55:12.5167664Z,"2025-07-03 09:55:12,510 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T10:09:49.9080919Z,"2025-07-03 10:09:49,695 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T10:10:45.9434514Z,"2025-07-03 10:10:45,908 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T10:14:08.2880051Z,"2025-07-03 10:14:08,277 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T10:16:54.0035613Z,"2025-07-03 10:16:53,997 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T10:18:27.5941742Z,"2025-07-03 10:18:27,587 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T10:19:07.8667478Z,"2025-07-03 10:19:07,862 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T10:59:37.0068181Z,"2025-07-03 10:59:36,986 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:02:12.2421619Z,"2025-07-03 11:02:12,233 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:05:32.385517Z,"2025-07-03 11:05:32,384 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T11:06:25.7148454Z,"2025-07-03 11:06:25,714 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T11:08:37.8511931Z,"2025-07-03 11:08:37,849 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:11:21.5028883Z,"2025-07-03 11:11:21,496 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:14:55.9824146Z,"2025-07-03 11:14:55,975 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:16:31.7320329Z,"2025-07-03 11:16:31,728 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:18:20.1480133Z,"2025-07-03 11:18:20,144 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:19:15.9049078Z,"2025-07-03 11:19:15,900 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:28:08.6830741Z,"2025-07-03 11:28:08,682 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T11:30:35.0603385Z,"2025-07-03 11:30:35,059 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T11:30:56.638251Z,"2025-07-03 11:30:56,633 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T11:33:38.4908704Z,"2025-07-03 11:33:38,490 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:36:51.9001603Z,"2025-07-03 11:36:51,898 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:38:01.4955418Z,"2025-07-03 11:38:01,495 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T11:47:52.7655219Z,"2025-07-03 11:47:52,737 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T11:48:27.6730219Z,"2025-07-03 11:48:27,669 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T11:49:22.5209988Z,"2025-07-03 11:49:22,520 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T12:12:52.6965816Z,"2025-07-03 12:12:52,675 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T12:12:54.0386211Z,"2025-07-03 12:12:54,037 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T12:14:11.9635751Z,"2025-07-03 12:14:11,953 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T12:15:28.060118Z,"2025-07-03 12:15:28,054 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T12:17:27.6342199Z,"2025-07-03 12:17:27,633 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-07-03T12:18:27.670784Z,"2025-07-03 12:18:27,670 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T12:23:12.0570863Z,"2025-07-03 12:23:12,056 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T12:30:24.4673644Z,"2025-07-03 12:30:24,395 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T13:13:13.4741088Z,"2025-07-03 13:13:13,463 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T13:14:18.1081833Z,"2025-07-03 13:14:18,107 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T13:32:28.737638Z,"2025-07-03 13:32:28,672 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T13:44:11.0944433Z,"2025-07-03 13:44:11,083 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T13:56:46.4777162Z,"2025-07-03 13:56:46,477 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T14:11:11.154851Z,"2025-07-03 14:11:11,133 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T14:13:23.7105973Z,"2025-07-03 14:13:23,710 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T14:14:08.3902573Z,"2025-07-03 14:14:08,389 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T14:18:20.6082332Z,"2025-07-03 14:18:20,608 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T14:18:59.1596637Z,"2025-07-03 14:18:59,159 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T14:20:33.9195196Z,"2025-07-03 14:20:33,917 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-03T14:22:09.7683692Z,"2025-07-03 14:22:09,766 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T14:23:10.5029043Z,"2025-07-03 14:23:10,496 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-03T14:23:53.7909716Z,"2025-07-03 14:23:53,773 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-03T14:50:44.2873513Z,"2025-07-03 14:50:43,638 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
