time,resultDescription
2025-10-28T10:39:42.3510302Z,"2025-10-28 10:39:42,350 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T10:50:38.3701264Z,"2025-10-28 10:50:38,369 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T10:52:39.7664351Z,"2025-10-28 10:52:39,766 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T10:53:05.4454977Z,"2025-10-28 10:53:05,444 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T10:54:12.7347247Z,"2025-10-28 10:54:12,734 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T10:54:52.224667Z,"2025-10-28 10:54:52,224 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T10:55:06.372846Z,"2025-10-28 10:55:06,372 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T10:55:39.9770178Z,"2025-10-28 10:55:39,976 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T11:15:21.3544706Z,"2025-10-28 11:15:21,353 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T11:19:18.7669544Z,"2025-10-28 11:19:18,766 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T11:26:41.7882759Z,"2025-10-28 11:26:41,788 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T11:26:59.0235989Z,"2025-10-28 11:26:59,022 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T12:18:38.0652437Z,"2025-10-28 12:18:38,064 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T12:23:24.8299611Z,"2025-10-28 12:23:24,829 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T12:29:19.9049367Z,"2025-10-28 12:29:19,904 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T12:39:15.8814288Z,"2025-10-28 12:39:15,881 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T12:41:11.3597554Z,"2025-10-28 12:41:11,359 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T12:44:19.2639768Z,"2025-10-28 12:44:19,263 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T12:48:41.363584Z,"2025-10-28 12:48:41,361 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T12:51:22.8566792Z,"2025-10-28 12:51:22,856 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T12:50:06.4347356Z,"2025-10-28 12:50:06,434 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T13:07:50.2841396Z,"2025-10-28 13:07:50,283 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T13:17:54.8441124Z,"2025-10-28 13:17:54,843 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T13:22:37.693132Z,"2025-10-28 13:22:37,692 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T13:33:28.2412625Z,"2025-10-28 13:33:28,241 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T13:36:32.5945285Z,"2025-10-28 13:36:32,594 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T13:51:42.4874342Z,"2025-10-28 13:51:42,485 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T13:52:34.2471774Z,"2025-10-28 13:52:34,246 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T13:54:48.6542487Z,"2025-10-28 13:54:48,653 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T13:56:49.9088617Z,"2025-10-28 13:56:49,908 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T13:59:18.7577538Z,"2025-10-28 13:59:18,757 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T14:01:00.5096394Z,"2025-10-28 14:01:00,508 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T14:03:42.9496911Z,"2025-10-28 14:03:42,949 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T14:05:14.3798276Z,"2025-10-28 14:05:14,379 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T14:02:21.0418785Z,"2025-10-28 14:02:21,041 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T14:19:13.4194061Z,"2025-10-28 14:19:13,418 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T15:12:45.6890428Z,"2025-10-28 15:12:45,688 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T15:15:26.7063868Z,"2025-10-28 15:15:26,706 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T15:24:38.0834027Z,"2025-10-28 15:24:38,083 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T15:24:57.5479292Z,"2025-10-28 15:24:57,547 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T16:25:17.8563001Z,"2025-10-28 16:25:17,856 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T16:29:15.5366611Z,"2025-10-28 16:29:15,536 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T16:32:33.0293197Z,"2025-10-28 16:32:33,028 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T17:23:02.8492926Z,"2025-10-28 17:23:02,848 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T17:23:37.6560443Z,"2025-10-28 17:23:37,655 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T17:34:52.8108621Z,"2025-10-28 17:34:52,810 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T17:36:36.2794542Z,"2025-10-28 17:36:36,279 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T17:45:14.7229128Z,"2025-10-28 17:45:14,722 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-28T17:50:07.3544009Z,"2025-10-28 17:50:07,350 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-28T19:56:35.8874404Z,"2025-10-28 19:56:35,887 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-28T19:58:15.5316241Z,"2025-10-28 19:58:15,530 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-29T06:02:13.6269862Z,"2025-10-29 06:02:13,626 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T07:16:04.0109529Z,"2025-10-29 07:16:04,010 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T07:52:57.1293906Z,"2025-10-29 07:52:57,129 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-10-29T07:53:27.1196011Z,"2025-10-29 07:53:27,119 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-10-29T08:01:57.3128659Z,"2025-10-29 08:01:57,312 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-10-29T08:05:28.1279831Z,"2025-10-29 08:05:28,127 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T08:26:12.1367984Z,"2025-10-29 08:26:12,135 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T08:28:35.6795993Z,"2025-10-29 08:28:35,679 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-29T08:33:52.292232Z,"2025-10-29 08:33:52,291 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-29T08:31:39.4018168Z,"2025-10-29 08:31:39,401 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T08:37:10.5736312Z,"2025-10-29 08:37:10,569 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T08:53:00.9456145Z,"2025-10-29 08:53:00,945 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T08:53:05.8307586Z,"2025-10-29 08:53:05,830 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T08:55:52.4094192Z,"2025-10-29 08:55:52,409 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T08:58:20.0359475Z,"2025-10-29 08:58:20,035 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T09:00:18.737538Z,"2025-10-29 09:00:18,737 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-29T09:08:17.8945424Z,"2025-10-29 09:08:17,894 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T09:07:37.6080431Z,"2025-10-29 09:07:37,607 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T09:07:51.7957894Z,"2025-10-29 09:07:51,795 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T09:15:08.0827112Z,"2025-10-29 09:15:08,082 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-29T09:27:38.9541167Z,"2025-10-29 09:27:38,953 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T09:27:51.344201Z,"2025-10-29 09:27:51,343 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T09:50:13.9114144Z,"2025-10-29 09:50:13,911 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T10:40:35.6684879Z,"2025-10-29 10:40:35,667 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T10:43:17.3047845Z,"2025-10-29 10:43:17,290 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T10:43:46.0205117Z,"2025-10-29 10:43:46,020 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T10:52:22.5027147Z,"2025-10-29 10:52:22,501 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T10:53:56.7543365Z,"2025-10-29 10:53:56,754 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T10:56:15.8639829Z,"2025-10-29 10:56:15,859 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T10:59:18.093876Z,"2025-10-29 10:59:18,092 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T11:58:46.0355625Z,"2025-10-29 11:58:46,034 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T12:02:47.1304283Z,"2025-10-29 12:02:47,129 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T12:15:44.9776322Z,"2025-10-29 12:15:44,977 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T12:29:04.446894Z,"2025-10-29 12:29:04,446 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T12:47:03.1919604Z,"2025-10-29 12:47:03,191 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T12:50:45.0496676Z,"2025-10-29 12:50:45,049 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T13:08:30.2731025Z,"2025-10-29 13:08:30,272 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T13:17:16.6653214Z,"2025-10-29 13:17:16,665 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T13:32:12.6247109Z,"2025-10-29 13:32:12,624 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T13:41:49.3801485Z,"2025-10-29 13:41:49,379 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T13:56:09.9902105Z,"2025-10-29 13:56:09,989 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T14:21:26.7304523Z,"2025-10-29 14:21:26,730 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-10-29T14:52:48.3563197Z,"2025-10-29 14:52:48,356 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T15:15:23.8937794Z,"2025-10-29 15:15:23,892 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T15:23:09.5548605Z,"2025-10-29 15:23:09,554 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T15:28:02.5651463Z,"2025-10-29 15:28:02,564 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-29T15:34:56.9494808Z,"2025-10-29 15:34:56,948 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T15:37:44.3640479Z,"2025-10-29 15:37:44,363 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-29T15:39:35.707849Z,"2025-10-29 15:39:35,707 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-29T15:39:51.6238238Z,"2025-10-29 15:39:51,623 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-29T15:44:55.588762Z,"2025-10-29 15:44:55,588 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
