time,resultDescription
2025-05-22T14:27:25.5462449Z,"2025-05-22 14:27:25,546 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-22T14:51:42.2676466Z,"2025-05-22 14:51:42,231 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-22T14:52:04.4031823Z,"2025-05-22 14:52:04,403 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-22T14:52:14.1858603Z,"2025-05-22 14:52:14,185 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T06:37:54.7452726Z,"2025-05-23 06:37:54,735 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T06:39:16.8883398Z,"2025-05-23 06:39:16,888 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T06:42:36.8985577Z,"2025-05-23 06:42:36,897 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T06:43:24.1659447Z,"2025-05-23 06:43:24,165 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T06:58:23.928452Z,"2025-05-23 06:58:23,913 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T07:09:23.7973786Z,"2025-05-23 07:09:23,787 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T07:40:49.3206732Z,"2025-05-23 07:40:49,280 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T07:41:39.6009481Z,"2025-05-23 07:41:39,600 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T07:59:49.2635895Z,"2025-05-23 07:59:49,258 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-23T08:01:00.2309208Z,"2025-05-23 08:01:00,230 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-23T08:07:48.206713Z,"2025-05-23 08:07:48,199 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T08:46:18.660869Z,"2025-05-23 08:46:18,593 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-23T08:47:48.1387754Z,"2025-05-23 08:47:48,137 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T08:58:40.8052832Z,"2025-05-23 08:58:40,793 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T08:58:53.2046824Z,"2025-05-23 08:58:53,204 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-23T09:08:18.2723919Z,"2025-05-23 09:08:18,272 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-23T09:11:50.6360226Z,"2025-05-23 09:11:50,635 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T09:16:55.7320323Z,"2025-05-23 09:16:55,721 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T10:45:59.930091Z,"2025-05-23 10:45:59,906 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T10:48:46.3296942Z,"2025-05-23 10:48:46,329 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T11:08:56.7491816Z,"2025-05-23 11:08:56,723 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T11:23:13.8857677Z,"2025-05-23 11:23:13,885 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T13:06:14.4751222Z,"2025-05-23 13:06:14,340 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T13:07:38.5593392Z,"2025-05-23 13:07:38,558 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-23T13:25:15.0356445Z,"2025-05-23 13:25:14,964 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T13:35:08.8518633Z,"2025-05-23 13:35:08,074 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T14:55:05.7578224Z,"2025-05-23 14:55:05,732 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T15:07:44.5258348Z,"2025-05-23 15:07:43,624 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-23T15:10:23.0774006Z,"2025-05-23 15:10:23,077 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-24T09:55:27.7305641Z,"2025-05-24 09:55:27,507 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-24T09:58:06.0141452Z,"2025-05-24 09:58:06,013 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-24T10:05:35.8227132Z,"2025-05-24 10:05:35,813 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-24T10:06:45.0164459Z,"2025-05-24 10:06:45,015 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-24T10:07:31.2116668Z,"2025-05-24 10:07:31,211 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-24T10:10:50.7039761Z,"2025-05-24 10:10:50,690 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-24T11:53:33.1282143Z,"2025-05-24 11:53:33,110 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-24T19:08:37.5302326Z,"2025-05-24 19:08:37,514 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T06:06:18.1737958Z,"2025-05-26 06:06:18,167 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T07:17:44.3215951Z,"2025-05-26 07:17:44,240 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T07:20:58.3845767Z,"2025-05-26 07:20:58,275 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T07:23:07.2212231Z,"2025-05-26 07:23:07,220 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T07:22:25.0539161Z,"2025-05-26 07:22:25,053 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T07:31:24.4706444Z,"2025-05-26 07:31:24,457 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T07:33:38.2279866Z,"2025-05-26 07:33:38,226 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T07:36:32.6037441Z,"2025-05-26 07:36:32,601 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T07:41:51.250088Z,"2025-05-26 07:41:51,249 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T07:54:13.9208144Z,"2025-05-26 07:54:13,892 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T07:55:15.657586Z,"2025-05-26 07:55:15,655 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T08:02:44.8227584Z,"2025-05-26 08:02:44,822 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T08:03:44.7591924Z,"2025-05-26 08:03:44,759 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T08:04:09.39547Z,"2025-05-26 08:04:09,395 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T08:05:54.8087006Z,"2025-05-26 08:05:54,808 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T08:06:59.941463Z,"2025-05-26 08:06:59,923 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T09:00:21.8944357Z,"2025-05-26 09:00:21,893 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T09:23:43.3081086Z,"2025-05-26 09:23:43,262 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T09:23:55.9667734Z,"2025-05-26 09:23:55,966 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T09:34:09.3618007Z,"2025-05-26 09:34:09,347 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T09:36:40.1631924Z,"2025-05-26 09:36:40,162 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T09:37:46.2284489Z,"2025-05-26 09:37:46,228 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T09:47:53.9612251Z,"2025-05-26 09:47:53,954 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-26T09:50:45.3118073Z,"2025-05-26 09:50:45,311 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T10:01:13.5671358Z,"2025-05-26 10:01:13,539 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-26T11:03:14.0651047Z,"2025-05-26 11:03:14,048 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T11:06:03.1467616Z,"2025-05-26 11:06:03,145 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-26T11:10:34.1642156Z,"2025-05-26 11:10:34,164 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-26T11:13:27.1187888Z,"2025-05-26 11:13:27,118 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T11:32:53.0449061Z,"2025-05-26 11:32:53,040 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T11:39:40.4316747Z,"2025-05-26 11:39:40,418 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T11:47:03.076961Z,"2025-05-26 11:47:03,076 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T12:35:39.4744292Z,"2025-05-26 12:35:39,454 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T12:49:02.2575158Z,"2025-05-26 12:49:02,257 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T13:36:18.2845483Z,"2025-05-26 13:36:18,219 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T14:06:12.2146893Z,"2025-05-26 14:06:12,189 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-26T14:56:32.2699207Z,"2025-05-26 14:56:32,250 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-26T14:57:51.0025378Z,"2025-05-26 14:57:51,000 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-26T14:59:11.9852307Z,"2025-05-26 14:59:11,985 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-05-26T15:00:04.6935745Z,"2025-05-26 15:00:04,693 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-05-26T15:06:47.8730765Z,"2025-05-26 15:06:47,863 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T15:16:22.9311851Z,"2025-05-26 15:16:22,914 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: "
2025-05-26T16:02:45.7480299Z,"2025-05-26 16:02:45,732 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-26T16:07:55.2838825Z,"2025-05-26 16:07:55,271 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-26T19:00:18.1442926Z,"2025-05-26 19:00:18,088 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T06:00:06.2380251Z,"2025-05-27 06:00:06,229 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T06:01:26.7195768Z,"2025-05-27 06:01:26,719 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T06:04:19.7968066Z,"2025-05-27 06:04:19,796 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T06:30:57.2922216Z,"2025-05-27 06:30:57,283 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T06:44:53.9108054Z,"2025-05-27 06:44:53,890 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T07:08:55.3545913Z,"2025-05-27 07:08:55,344 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T07:10:34.4269736Z,"2025-05-27 07:10:34,426 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T07:11:05.8941731Z,"2025-05-27 07:11:05,894 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T07:28:19.8062819Z,"2025-05-27 07:28:19,806 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T07:50:21.4566408Z,"2025-05-27 07:50:21,439 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T07:51:01.1644694Z,"2025-05-27 07:51:01,164 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T07:51:18.0698275Z,"2025-05-27 07:51:18,064 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T07:52:26.7075614Z,"2025-05-27 07:52:26,705 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T07:54:26.2593591Z,"2025-05-27 07:54:26,259 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T07:55:04.706393Z,"2025-05-27 07:55:04,706 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T08:11:03.2369529Z,"2025-05-27 08:11:03,213 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T08:16:08.5874057Z,"2025-05-27 08:16:08,586 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T08:16:18.6126576Z,"2025-05-27 08:16:18,612 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T08:19:48.2074081Z,"2025-05-27 08:19:48,207 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T08:26:48.3389627Z,"2025-05-27 08:26:48,338 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T08:50:39.0785073Z,"2025-05-27 08:50:39,072 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T08:51:16.7464856Z,"2025-05-27 08:51:16,746 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T09:09:55.4963598Z,"2025-05-27 09:09:55,456 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T09:30:50.3409649Z,"2025-05-27 09:30:50,316 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T09:58:18.8416634Z,"2025-05-27 09:58:18,832 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T09:58:56.9454256Z,"2025-05-27 09:58:56,945 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T10:06:35.7953258Z,"2025-05-27 10:06:35,775 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T11:30:42.4252583Z,"2025-05-27 11:30:42,402 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T11:36:38.8390653Z,"2025-05-27 11:36:38,838 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T11:48:16.9094572Z,"2025-05-27 11:48:16,908 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T11:50:05.0189263Z,"2025-05-27 11:50:05,017 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T11:51:39.7742136Z,"2025-05-27 11:51:39,773 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T12:51:12.0083442Z,"2025-05-27 12:51:11,975 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T13:17:34.9752778Z,"2025-05-27 13:17:34,965 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T13:17:50.3845253Z,"2025-05-27 13:17:50,383 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T13:27:39.4776227Z,"2025-05-27 13:27:39,467 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T13:35:36.7537197Z,"2025-05-27 13:35:36,751 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T13:41:48.6172992Z,"2025-05-27 13:41:48,607 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T13:50:28.9676611Z,"2025-05-27 13:50:28,945 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-27T14:34:14.3930582Z,"2025-05-27 14:34:14,365 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-27T16:06:58.2874344Z,"2025-05-27 16:06:58,251 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-27T16:33:03.7899634Z,"2025-05-27 16:33:03,776 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T06:00:02.1330042Z,"2025-05-28 06:00:02,017 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T06:01:28.1001468Z,"2025-05-28 06:01:28,100 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T06:02:40.0182448Z,"2025-05-28 06:02:40,018 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T06:12:53.934977Z,"2025-05-28 06:12:53,898 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T06:25:50.2799121Z,"2025-05-28 06:25:50,279 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T06:45:39.5047104Z,"2025-05-28 06:45:39,457 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T06:51:16.9187265Z,"2025-05-28 06:51:16,918 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T06:52:26.5693288Z,"2025-05-28 06:52:25,025 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T06:58:59.2402635Z,"2025-05-28 06:58:59,191 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T06:59:38.3015528Z,"2025-05-28 06:59:38,298 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T06:59:52.0265896Z,"2025-05-28 06:59:52,026 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T07:02:05.3355284Z,"2025-05-28 07:02:05,335 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T07:06:15.9860414Z,"2025-05-28 07:06:15,977 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T07:07:34.1532662Z,"2025-05-28 07:07:34,152 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T07:08:04.8674273Z,"2025-05-28 07:08:04,860 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T07:10:07.1854561Z,"2025-05-28 07:10:07,185 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T07:12:39.5820496Z,"2025-05-28 07:12:39,578 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T07:25:29.8428281Z,"2025-05-28 07:25:29,842 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T07:27:27.180128Z,"2025-05-28 07:27:27,180 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T07:27:29.0169849Z,"2025-05-28 07:27:29,011 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T07:32:43.513851Z,"2025-05-28 07:32:43,513 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T07:52:27.4769236Z,"2025-05-28 07:52:27,456 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T07:53:04.9043752Z,"2025-05-28 07:53:04,904 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
